"key","value"
"k-b-p",0.6166912850812407
"k-b-w",0.6107828655834564
"k-e-f",0.6469719350073855
"k-e-c",0.5573609059576563
"k-e-n",0.5603151157065485
"k-e-o",0.604628261939931
"k-e-p",0.6469719350073855
"k-e-w",0.6410635155096012
"k-f-c",0.5573609059576563
"k-f-n",0.5603151157065485
"k-f-o",0.604628261939931
"k-f-p",0.6469719350073855
"k-f-w",0.6410635155096012
"k-c-o",0.5445593303791236
"k-c-p",0.5573609059576563
"k-c-w",0.551452486459872
"k-n-o",0.517971442639094
"k-n-p",0.5603151157065485
"k-n-w",0.5544066962087641
"k-o-p",0.604628261939931
"k-o-w",0.5987198424421467
"k-p-w",0.6410635155096012
"g-f-p",0.5209256523879862
"g-f-w",0.5209256523879862
"g-p-w",0.5209256523879862
"b-e-f",0.9116198916789758
"b-e-c",0.7668636139832595
"b-e-n",0.8249630723781388
"b-e-o",0.8333333333333334
"b-e-p",0.9116198916789758
"b-e-s",0.7181191531265386
"b-e-t",0.6932545544066963
"b-e-w",0.8879862136878385
"b-e-y",0.5598227474150664
"b-f-c",0.8023141309699655
"b-f-n",0.8249630723781388
"b-f-o",0.8687838503200394
"b-f-p",0.9470704086656819
"b-f-s",0.7535696701132447
"b-f-t",0.7287050713934022
"b-f-w",0.9234367306745446
"b-f-y",0.5598227474150664
"b-c-n",0.6802067946824224
"b-c-o",0.759478089611029
"b-c-p",0.8023141309699655
"b-c-s",0.6176760216642049
"b-c-t",0.5869030034465781
"b-c-w",0.7786804529788282
"b-c-y",0.552437223042836
"b-n-o",0.7466765140324964
"b-n-p",0.8249630723781388
"b-n-s",0.7023633677991138
"b-n-t",0.6774987690792713
"b-n-w",0.8013293943870015
"b-o-p",0.8687838503200394
"b-o-s",0.6829148202855736
"b-o-t",0.654849827671098
"b-o-w",0.845150172328902
"b-o-y",0.534219596258001
"b-p-s",0.7535696701132447
"b-p-t",0.7287050713934022
"b-p-w",0.9234367306745446
"b-p-y",0.5598227474150664
"b-s-t",0.7018709995076317
"b-s-w",0.7299359921221074
"b-t-w",0.7287050713934022
"b-w-y",0.5480059084194978
"e-f-c",0.8197932053175776
"e-f-n",0.8778926637124569
"e-f-o",0.8862629246676514
"e-f-p",0.9645494830132939
"e-f-s",0.7673559822747416
"e-f-t",0.724766125061546
"e-f-w",0.9409158050221565
"e-f-y",0.5910881339241753
"e-c-n",0.7331363860167405
"e-c-o",0.7769571639586411
"e-c-p",0.8197932053175776
"e-c-s",0.6314623338257016
"e-c-t",0.5829640571147218
"e-c-w",0.7961595273264401
"e-c-y",0.5837026095519449
"e-n-o",0.7996061053668144
"e-n-p",0.8778926637124569
"e-n-s",0.7516001969473166
"e-n-t",0.7090103397341211
"e-n-w",0.8542589857213195
"e-n-y",0.516248153618907
"e-o-p",0.8862629246676514
"e-o-s",0.6967011324470704
"e-o-t",0.6509108813392418
"e-o-w",0.8626292466765141
"e-o-y",0.5654849827671098
"e-p-s",0.7673559822747416
"e-p-t",0.724766125061546
"e-p-w",0.9409158050221565
"e-p-y",0.5910881339241753
"e-s-t",0.6979320531757754
"e-s-w",0.7437223042836041
"e-t-w",0.724766125061546
"e-w-y",0.5792712949286066
"f-c-n",0.7331363860167405
"f-c-o",0.8124076809453471
"f-c-p",0.8552437223042836
"f-c-s",0.6669128508124077
"f-c-t",0.6184145741014279
"f-c-w",0.8316100443131462
"f-c-y",0.5837026095519449
"f-n-o",0.7996061053668144
"f-n-p",0.8778926637124569
"f-n-s",0.7516001969473166
"f-n-t",0.7090103397341211
"f-n-w",0.8542589857213195
"f-n-y",0.516248153618907
"f-o-p",0.9217134416543574
"f-o-s",0.7321516494337764
"f-o-t",0.6863613983259478
"f-o-w",0.8980797636632201
"f-o-y",0.5654849827671098
"f-p-s",0.8028064992614475
"f-p-t",0.7602166420482521
"f-p-w",0.9763663220088626
"f-p-y",0.5910881339241753
"f-s-t",0.7333825701624815
"f-s-w",0.7791728212703102
"f-t-w",0.7602166420482521
"f-w-y",0.5792712949286066
"c-n-o",0.690300344657804
"c-n-p",0.7331363860167405
"c-n-s",0.6157065484982767
"c-n-t",0.5672082717872969
"c-n-w",0.7095027080256031
"c-n-y",0.5088626292466765
"c-o-p",0.8124076809453471
"c-o-s",0.6294928606597735
"c-o-t",0.5800098473658296
"c-o-w",0.7887740029542097
"c-o-y",0.5580994583948794
"c-p-s",0.6669128508124077
"c-p-t",0.6184145741014279
"c-p-w",0.8316100443131462
"c-p-y",0.5837026095519449
"c-s-t",0.5997045790251108
"c-s-w",0.6432791728212703
"c-t-w",0.6184145741014279
"c-w-y",0.5718857705563761
"n-o-p",0.7996061053668144
"n-o-s",0.6809453471196455
"n-o-t",0.6351550960118169
"n-o-w",0.775972427375677
"n-p-s",0.7516001969473166
"n-p-t",0.7090103397341211
"n-p-w",0.8542589857213195
"n-p-y",0.516248153618907
"n-s-t",0.6821762678483506
"n-s-w",0.7279665189561793
"n-t-w",0.7090103397341211
"n-w-y",0.5044313146233382
"o-p-s",0.7321516494337764
"o-p-t",0.6863613983259478
"o-p-w",0.8980797636632201
"o-p-y",0.5654849827671098
"o-s-t",0.6627277203348104
"o-s-w",0.7085179714426391
"o-t-w",0.6863613983259478
"o-w-y",0.5536681437715412
"p-s-t",0.7333825701624815
"p-s-w",0.7791728212703102
"p-t-w",0.7602166420482521
"p-w-y",0.5792712949286066
"s-t-w",0.7333825701624815
"k-b-e-f",0.6166912850812407
"k-b-e-c",0.5270802560315115
"k-b-e-n",0.5300344657804037
"k-b-e-o",0.5743476120137863
"k-b-e-p",0.6166912850812407
"k-b-e-w",0.6107828655834564
"k-b-f-c",0.5270802560315115
"k-b-f-n",0.5300344657804037
"k-b-f-o",0.5743476120137863
"k-b-f-p",0.6166912850812407
"k-b-f-w",0.6107828655834564
"k-b-c-o",0.5142786804529789
"k-b-c-p",0.5270802560315115
"k-b-c-w",0.5211718365337272
"k-b-n-p",0.5300344657804037
"k-b-n-w",0.5241260462826194
"k-b-o-p",0.5743476120137863
"k-b-o-w",0.568439192516002
"k-b-p-w",0.6107828655834564
"k-e-f-c",0.5573609059576563
"k-e-f-n",0.5603151157065485
"k-e-f-o",0.604628261939931
"k-e-f-p",0.6469719350073855
"k-e-f-w",0.6410635155096012
"k-e-c-o",0.5445593303791236
"k-e-c-p",0.5573609059576563
"k-e-c-w",0.551452486459872
"k-e-n-o",0.517971442639094
"k-e-n-p",0.5603151157065485
"k-e-n-w",0.5544066962087641
"k-e-o-p",0.604628261939931
"k-e-o-w",0.5987198424421467
"k-e-p-w",0.6410635155096012
"k-f-c-o",0.5445593303791236
"k-f-c-p",0.5573609059576563
"k-f-c-w",0.551452486459872
"k-f-n-o",0.517971442639094
"k-f-n-p",0.5603151157065485
"k-f-n-w",0.5544066962087641
"k-f-o-p",0.604628261939931
"k-f-o-w",0.5987198424421467
"k-f-p-w",0.6410635155096012
"k-c-o-p",0.5445593303791236
"k-c-o-w",0.5386509108813392
"k-c-p-w",0.551452486459872
"k-n-o-p",0.517971442639094
"k-n-o-w",0.5120630231413097
"k-n-p-w",0.5544066962087641
"k-o-p-w",0.5987198424421467
"g-f-p-w",0.5209256523879862
"b-e-f-c",0.7668636139832595
"b-e-f-n",0.8249630723781388
"b-e-f-o",0.8333333333333334
"b-e-f-p",0.9116198916789758
"b-e-f-s",0.7181191531265386
"b-e-f-t",0.6932545544066963
"b-e-f-w",0.8879862136878385
"b-e-f-y",0.5598227474150664
"b-e-c-n",0.6802067946824224
"b-e-c-o",0.724027572624323
"b-e-c-p",0.7668636139832595
"b-e-c-s",0.5822255046774988
"b-e-c-t",0.551452486459872
"b-e-c-w",0.7432299359921221
"b-e-c-y",0.552437223042836
"b-e-n-o",0.7466765140324964
"b-e-n-p",0.8249630723781388
"b-e-n-s",0.7023633677991138
"b-e-n-t",0.6774987690792713
"b-e-n-w",0.8013293943870015
"b-e-o-p",0.8333333333333334
"b-e-o-s",0.6474643032988675
"b-e-o-t",0.6193993106843919
"b-e-o-w",0.809699655342196
"b-e-o-y",0.534219596258001
"b-e-p-s",0.7181191531265386
"b-e-p-t",0.6932545544066963
"b-e-p-w",0.8879862136878385
"b-e-p-y",0.5598227474150664
"b-e-s-t",0.6664204825209257
"b-e-s-w",0.6944854751354013
"b-e-t-w",0.6932545544066963
"b-e-w-y",0.5480059084194978
"b-f-c-n",0.6802067946824224
"b-f-c-o",0.759478089611029
"b-f-c-p",0.8023141309699655
"b-f-c-s",0.6176760216642049
"b-f-c-t",0.5869030034465781
"b-f-c-w",0.7786804529788282
"b-f-c-y",0.552437223042836
"b-f-n-o",0.7466765140324964
"b-f-n-p",0.8249630723781388
"b-f-n-s",0.7023633677991138
"b-f-n-t",0.6774987690792713
"b-f-n-w",0.8013293943870015
"b-f-o-p",0.8687838503200394
"b-f-o-s",0.6829148202855736
"b-f-o-t",0.654849827671098
"b-f-o-w",0.845150172328902
"b-f-o-y",0.534219596258001
"b-f-p-s",0.7535696701132447
"b-f-p-t",0.7287050713934022
"b-f-p-w",0.9234367306745446
"b-f-p-y",0.5598227474150664
"b-f-s-t",0.7018709995076317
"b-f-s-w",0.7299359921221074
"b-f-t-w",0.7287050713934022
"b-f-w-y",0.5480059084194978
"b-c-n-o",0.6373707533234859
"b-c-n-p",0.6802067946824224
"b-c-n-s",0.5664697193500738
"b-c-n-t",0.535696701132447
"b-c-n-w",0.656573116691285
"b-c-o-p",0.759478089611029
"b-c-o-s",0.5802560315115707
"b-c-o-t",0.5484982767109798
"b-c-o-w",0.7358444116198917
"b-c-o-y",0.5268340718857706
"b-c-p-s",0.6176760216642049
"b-c-p-t",0.5869030034465781
"b-c-p-w",0.7786804529788282
"b-c-p-y",0.552437223042836
"b-c-s-t",0.568193008370261
"b-c-s-w",0.5940423436730674
"b-c-t-w",0.5869030034465781
"b-c-w-y",0.5406203840472673
"b-n-o-p",0.7466765140324964
"b-n-o-s",0.6317085179714427
"b-n-o-t",0.603643525356967
"b-n-o-w",0.7230428360413589
"b-n-p-s",0.7023633677991138
"b-n-p-t",0.6774987690792713
"b-n-p-w",0.8013293943870015
"b-n-s-t",0.6506646971935007
"b-n-s-w",0.6787296898079763
"b-n-t-w",0.6774987690792713
"b-o-p-s",0.6829148202855736
"b-o-p-t",0.654849827671098
"b-o-p-w",0.845150172328902
"b-o-p-y",0.534219596258001
"b-o-s-t",0.6312161496799606
"b-o-s-w",0.6592811422944362
"b-o-t-w",0.654849827671098
"b-o-w-y",0.5224027572624323
"b-p-s-t",0.7018709995076317
"b-p-s-w",0.7299359921221074
"b-p-t-w",0.7287050713934022
"b-p-w-y",0.5480059084194978
"b-s-t-w",0.7018709995076317
"e-f-c-n",0.7331363860167405
"e-f-c-o",0.7769571639586411
"e-f-c-p",0.8197932053175776
"e-f-c-s",0.6314623338257016
"e-f-c-t",0.5829640571147218
"e-f-c-w",0.7961595273264401
"e-f-c-y",0.5837026095519449
"e-f-n-o",0.7996061053668144
"e-f-n-p",0.8778926637124569
"e-f-n-s",0.7516001969473166
"e-f-n-t",0.7090103397341211
"e-f-n-w",0.8542589857213195
"e-f-n-y",0.516248153618907
"e-f-o-p",0.8862629246676514
"e-f-o-s",0.6967011324470704
"e-f-o-t",0.6509108813392418
"e-f-o-w",0.8626292466765141
"e-f-o-y",0.5654849827671098
"e-f-p-s",0.7673559822747416
"e-f-p-t",0.724766125061546
"e-f-p-w",0.9409158050221565
"e-f-p-y",0.5910881339241753
"e-f-s-t",0.6979320531757754
"e-f-s-w",0.7437223042836041
"e-f-t-w",0.724766125061546
"e-f-w-y",0.5792712949286066
"e-c-n-o",0.690300344657804
"e-c-n-p",0.7331363860167405
"e-c-n-s",0.6157065484982767
"e-c-n-t",0.5672082717872969
"e-c-n-w",0.7095027080256031
"e-c-n-y",0.5088626292466765
"e-c-o-p",0.7769571639586411
"e-c-o-s",0.5940423436730674
"e-c-o-t",0.5445593303791236
"e-c-o-w",0.7533234859675036
"e-c-o-y",0.5580994583948794
"e-c-p-s",0.6314623338257016
"e-c-p-t",0.5829640571147218
"e-c-p-w",0.7961595273264401
"e-c-p-y",0.5837026095519449
"e-c-s-t",0.5642540620384048
"e-c-s-w",0.6078286558345642
"e-c-t-w",0.5829640571147218
"e-c-w-y",0.5718857705563761
"e-n-o-p",0.7996061053668144
"e-n-o-s",0.6809453471196455
"e-n-o-t",0.6351550960118169
"e-n-o-w",0.775972427375677
"e-n-p-s",0.7516001969473166
"e-n-p-t",0.7090103397341211
"e-n-p-w",0.8542589857213195
"e-n-p-y",0.516248153618907
"e-n-s-t",0.6821762678483506
"e-n-s-w",0.7279665189561793
"e-n-t-w",0.7090103397341211
"e-n-w-y",0.5044313146233382
"e-o-p-s",0.6967011324470704
"e-o-p-t",0.6509108813392418
"e-o-p-w",0.8626292466765141
"e-o-p-y",0.5654849827671098
"e-o-s-t",0.6272772033481043
"e-o-s-w",0.6730674544559331
"e-o-t-w",0.6509108813392418
"e-o-w-y",0.5536681437715412
"e-p-s-t",0.6979320531757754
"e-p-s-w",0.7437223042836041
"e-p-t-w",0.724766125061546
"e-p-w-y",0.5792712949286066
"e-s-t-w",0.6979320531757754
"f-c-n-o",0.690300344657804
"f-c-n-p",0.7331363860167405
"f-c-n-s",0.6157065484982767
"f-c-n-t",0.5672082717872969
"f-c-n-w",0.7095027080256031
"f-c-n-y",0.5088626292466765
"f-c-o-p",0.8124076809453471
"f-c-o-s",0.6294928606597735
"f-c-o-t",0.5800098473658296
"f-c-o-w",0.7887740029542097
"f-c-o-y",0.5580994583948794
"f-c-p-s",0.6669128508124077
"f-c-p-t",0.6184145741014279
"f-c-p-w",0.8316100443131462
"f-c-p-y",0.5837026095519449
"f-c-s-t",0.5997045790251108
"f-c-s-w",0.6432791728212703
"f-c-t-w",0.6184145741014279
"f-c-w-y",0.5718857705563761
"f-n-o-p",0.7996061053668144
"f-n-o-s",0.6809453471196455
"f-n-o-t",0.6351550960118169
"f-n-o-w",0.775972427375677
"f-n-p-s",0.7516001969473166
"f-n-p-t",0.7090103397341211
"f-n-p-w",0.8542589857213195
"f-n-p-y",0.516248153618907
"f-n-s-t",0.6821762678483506
"f-n-s-w",0.7279665189561793
"f-n-t-w",0.7090103397341211
"f-n-w-y",0.5044313146233382
"f-o-p-s",0.7321516494337764
"f-o-p-t",0.6863613983259478
"f-o-p-w",0.8980797636632201
"f-o-p-y",0.5654849827671098
"f-o-s-t",0.6627277203348104
"f-o-s-w",0.7085179714426391
"f-o-t-w",0.6863613983259478
"f-o-w-y",0.5536681437715412
"f-p-s-t",0.7333825701624815
"f-p-s-w",0.7791728212703102
"f-p-t-w",0.7602166420482521
"f-p-w-y",0.5792712949286066
"f-s-t-w",0.7333825701624815
"c-n-o-p",0.690300344657804
"c-n-o-s",0.5782865583456426
"c-n-o-t",0.5288035450516987
"c-n-o-w",0.6666666666666666
"c-n-p-s",0.6157065484982767
"c-n-p-t",0.5672082717872969
"c-n-p-w",0.7095027080256031
"c-n-p-y",0.5088626292466765
"c-n-s-t",0.5484982767109798
"c-n-s-w",0.5920728705071393
"c-n-t-w",0.5672082717872969
"c-o-p-s",0.6294928606597735
"c-o-p-t",0.5800098473658296
"c-o-p-w",0.7887740029542097
"c-o-p-y",0.5580994583948794
"c-o-s-t",0.5622845888724766
"c-o-s-w",0.6058591826686361
"c-o-t-w",0.5800098473658296
"c-o-w-y",0.5462826193993107
"c-p-s-t",0.5997045790251108
"c-p-s-w",0.6432791728212703
"c-p-t-w",0.6184145741014279
"c-p-w-y",0.5718857705563761
"c-s-t-w",0.5997045790251108
"n-o-p-s",0.6809453471196455
"n-o-p-t",0.6351550960118169
"n-o-p-w",0.775972427375677
"n-o-s-t",0.6115214180206795
"n-o-s-w",0.6573116691285081
"n-o-t-w",0.6351550960118169
"n-p-s-t",0.6821762678483506
"n-p-s-w",0.7279665189561793
"n-p-t-w",0.7090103397341211
"n-p-w-y",0.5044313146233382
"n-s-t-w",0.6821762678483506
"o-p-s-t",0.6627277203348104
"o-p-s-w",0.7085179714426391
"o-p-t-w",0.6863613983259478
"o-p-w-y",0.5536681437715412
"o-s-t-w",0.6627277203348104
"p-s-t-w",0.7333825701624815
"k-b-e-f-c",0.5270802560315115
"k-b-e-f-n",0.5300344657804037
"k-b-e-f-o",0.5743476120137863
"k-b-e-f-p",0.6166912850812407
"k-b-e-f-w",0.6107828655834564
"k-b-e-c-o",0.5142786804529789
"k-b-e-c-p",0.5270802560315115
"k-b-e-c-w",0.5211718365337272
"k-b-e-n-p",0.5300344657804037
"k-b-e-n-w",0.5241260462826194
"k-b-e-o-p",0.5743476120137863
"k-b-e-o-w",0.568439192516002
"k-b-e-p-w",0.6107828655834564
"k-b-f-c-o",0.5142786804529789
"k-b-f-c-p",0.5270802560315115
"k-b-f-c-w",0.5211718365337272
"k-b-f-n-p",0.5300344657804037
"k-b-f-n-w",0.5241260462826194
"k-b-f-o-p",0.5743476120137863
"k-b-f-o-w",0.568439192516002
"k-b-f-p-w",0.6107828655834564
"k-b-c-o-p",0.5142786804529789
"k-b-c-o-w",0.5083702609551944
"k-b-c-p-w",0.5211718365337272
"k-b-n-p-w",0.5241260462826194
"k-b-o-p-w",0.568439192516002
"k-e-f-c-o",0.5445593303791236
"k-e-f-c-p",0.5573609059576563
"k-e-f-c-w",0.551452486459872
"k-e-f-n-o",0.517971442639094
"k-e-f-n-p",0.5603151157065485
"k-e-f-n-w",0.5544066962087641
"k-e-f-o-p",0.604628261939931
"k-e-f-o-w",0.5987198424421467
"k-e-f-p-w",0.6410635155096012
"k-e-c-o-p",0.5445593303791236
"k-e-c-o-w",0.5386509108813392
"k-e-c-p-w",0.551452486459872
"k-e-n-o-p",0.517971442639094
"k-e-n-o-w",0.5120630231413097
"k-e-n-p-w",0.5544066962087641
"k-e-o-p-w",0.5987198424421467
"k-f-c-o-p",0.5445593303791236
"k-f-c-o-w",0.5386509108813392
"k-f-c-p-w",0.551452486459872
"k-f-n-o-p",0.517971442639094
"k-f-n-o-w",0.5120630231413097
"k-f-n-p-w",0.5544066962087641
"k-f-o-p-w",0.5987198424421467
"k-c-o-p-w",0.5386509108813392
"k-n-o-p-w",0.5120630231413097
"b-e-f-c-n",0.6802067946824224
"b-e-f-c-o",0.724027572624323
"b-e-f-c-p",0.7668636139832595
"b-e-f-c-s",0.5822255046774988
"b-e-f-c-t",0.551452486459872
"b-e-f-c-w",0.7432299359921221
"b-e-f-c-y",0.552437223042836
"b-e-f-n-o",0.7466765140324964
"b-e-f-n-p",0.8249630723781388
"b-e-f-n-s",0.7023633677991138
"b-e-f-n-t",0.6774987690792713
"b-e-f-n-w",0.8013293943870015
"b-e-f-o-p",0.8333333333333334
"b-e-f-o-s",0.6474643032988675
"b-e-f-o-t",0.6193993106843919
"b-e-f-o-w",0.809699655342196
"b-e-f-o-y",0.534219596258001
"b-e-f-p-s",0.7181191531265386
"b-e-f-p-t",0.6932545544066963
"b-e-f-p-w",0.8879862136878385
"b-e-f-p-y",0.5598227474150664
"b-e-f-s-t",0.6664204825209257
"b-e-f-s-w",0.6944854751354013
"b-e-f-t-w",0.6932545544066963
"b-e-f-w-y",0.5480059084194978
"b-e-c-n-o",0.6373707533234859
"b-e-c-n-p",0.6802067946824224
"b-e-c-n-s",0.5664697193500738
"b-e-c-n-t",0.535696701132447
"b-e-c-n-w",0.656573116691285
"b-e-c-o-p",0.724027572624323
"b-e-c-o-s",0.5448055145248646
"b-e-c-o-t",0.5130477597242737
"b-e-c-o-w",0.7003938946331856
"b-e-c-o-y",0.5268340718857706
"b-e-c-p-s",0.5822255046774988
"b-e-c-p-t",0.551452486459872
"b-e-c-p-w",0.7432299359921221
"b-e-c-p-y",0.552437223042836
"b-e-c-s-t",0.5327424913835549
"b-e-c-s-w",0.5585918266863614
"b-e-c-t-w",0.551452486459872
"b-e-c-w-y",0.5406203840472673
"b-e-n-o-p",0.7466765140324964
"b-e-n-o-s",0.6317085179714427
"b-e-n-o-t",0.603643525356967
"b-e-n-o-w",0.7230428360413589
"b-e-n-p-s",0.7023633677991138
"b-e-n-p-t",0.6774987690792713
"b-e-n-p-w",0.8013293943870015
"b-e-n-s-t",0.6506646971935007
"b-e-n-s-w",0.6787296898079763
"b-e-n-t-w",0.6774987690792713
"b-e-o-p-s",0.6474643032988675
"b-e-o-p-t",0.6193993106843919
"b-e-o-p-w",0.809699655342196
"b-e-o-p-y",0.534219596258001
"b-e-o-s-t",0.5957656326932546
"b-e-o-s-w",0.6238306253077301
"b-e-o-t-w",0.6193993106843919
"b-e-o-w-y",0.5224027572624323
"b-e-p-s-t",0.6664204825209257
"b-e-p-s-w",0.6944854751354013
"b-e-p-t-w",0.6932545544066963
"b-e-p-w-y",0.5480059084194978
"b-e-s-t-w",0.6664204825209257
"b-f-c-n-o",0.6373707533234859
"b-f-c-n-p",0.6802067946824224
"b-f-c-n-s",0.5664697193500738
"b-f-c-n-t",0.535696701132447
"b-f-c-n-w",0.656573116691285
"b-f-c-o-p",0.759478089611029
"b-f-c-o-s",0.5802560315115707
"b-f-c-o-t",0.5484982767109798
"b-f-c-o-w",0.7358444116198917
"b-f-c-o-y",0.5268340718857706
"b-f-c-p-s",0.6176760216642049
"b-f-c-p-t",0.5869030034465781
"b-f-c-p-w",0.7786804529788282
"b-f-c-p-y",0.552437223042836
"b-f-c-s-t",0.568193008370261
"b-f-c-s-w",0.5940423436730674
"b-f-c-t-w",0.5869030034465781
"b-f-c-w-y",0.5406203840472673
"b-f-n-o-p",0.7466765140324964
"b-f-n-o-s",0.6317085179714427
"b-f-n-o-t",0.603643525356967
"b-f-n-o-w",0.7230428360413589
"b-f-n-p-s",0.7023633677991138
"b-f-n-p-t",0.6774987690792713
"b-f-n-p-w",0.8013293943870015
"b-f-n-s-t",0.6506646971935007
"b-f-n-s-w",0.6787296898079763
"b-f-n-t-w",0.6774987690792713
"b-f-o-p-s",0.6829148202855736
"b-f-o-p-t",0.654849827671098
"b-f-o-p-w",0.845150172328902
"b-f-o-p-y",0.534219596258001
"b-f-o-s-t",0.6312161496799606
"b-f-o-s-w",0.6592811422944362
"b-f-o-t-w",0.654849827671098
"b-f-o-w-y",0.5224027572624323
"b-f-p-s-t",0.7018709995076317
"b-f-p-s-w",0.7299359921221074
"b-f-p-t-w",0.7287050713934022
"b-f-p-w-y",0.5480059084194978
"b-f-s-t-w",0.7018709995076317
"b-c-n-o-p",0.6373707533234859
"b-c-n-o-s",0.5290497291974396
"b-c-n-o-w",0.6137370753323486
"b-c-n-p-s",0.5664697193500738
"b-c-n-p-t",0.535696701132447
"b-c-n-p-w",0.656573116691285
"b-c-n-s-t",0.51698670605613
"b-c-n-s-w",0.5428360413589365
"b-c-n-t-w",0.535696701132447
"b-c-o-p-s",0.5802560315115707
"b-c-o-p-t",0.5484982767109798
"b-c-o-p-w",0.7358444116198917
"b-c-o-p-y",0.5268340718857706
"b-c-o-s-t",0.5307730182176268
"b-c-o-s-w",0.5566223535204333
"b-c-o-t-w",0.5484982767109798
"b-c-o-w-y",0.5150172328902018
"b-c-p-s-t",0.568193008370261
"b-c-p-s-w",0.5940423436730674
"b-c-p-t-w",0.5869030034465781
"b-c-p-w-y",0.5406203840472673
"b-c-s-t-w",0.568193008370261
"b-n-o-p-s",0.6317085179714427
"b-n-o-p-t",0.603643525356967
"b-n-o-p-w",0.7230428360413589
"b-n-o-s-t",0.5800098473658296
"b-n-o-s-w",0.6080748399803053
"b-n-o-t-w",0.603643525356967
"b-n-p-s-t",0.6506646971935007
"b-n-p-s-w",0.6787296898079763
"b-n-p-t-w",0.6774987690792713
"b-n-s-t-w",0.6506646971935007
"b-o-p-s-t",0.6312161496799606
"b-o-p-s-w",0.6592811422944362
"b-o-p-t-w",0.654849827671098
"b-o-p-w-y",0.5224027572624323
"b-o-s-t-w",0.6312161496799606
"b-p-s-t-w",0.7018709995076317
"e-f-c-n-o",0.690300344657804
"e-f-c-n-p",0.7331363860167405
"e-f-c-n-s",0.6157065484982767
"e-f-c-n-t",0.5672082717872969
"e-f-c-n-w",0.7095027080256031
"e-f-c-n-y",0.5088626292466765
"e-f-c-o-p",0.7769571639586411
"e-f-c-o-s",0.5940423436730674
"e-f-c-o-t",0.5445593303791236
"e-f-c-o-w",0.7533234859675036
"e-f-c-o-y",0.5580994583948794
"e-f-c-p-s",0.6314623338257016
"e-f-c-p-t",0.5829640571147218
"e-f-c-p-w",0.7961595273264401
"e-f-c-p-y",0.5837026095519449
"e-f-c-s-t",0.5642540620384048
"e-f-c-s-w",0.6078286558345642
"e-f-c-t-w",0.5829640571147218
"e-f-c-w-y",0.5718857705563761
"e-f-n-o-p",0.7996061053668144
"e-f-n-o-s",0.6809453471196455
"e-f-n-o-t",0.6351550960118169
"e-f-n-o-w",0.775972427375677
"e-f-n-p-s",0.7516001969473166
"e-f-n-p-t",0.7090103397341211
"e-f-n-p-w",0.8542589857213195
"e-f-n-p-y",0.516248153618907
"e-f-n-s-t",0.6821762678483506
"e-f-n-s-w",0.7279665189561793
"e-f-n-t-w",0.7090103397341211
"e-f-n-w-y",0.5044313146233382
"e-f-o-p-s",0.6967011324470704
"e-f-o-p-t",0.6509108813392418
"e-f-o-p-w",0.8626292466765141
"e-f-o-p-y",0.5654849827671098
"e-f-o-s-t",0.6272772033481043
"e-f-o-s-w",0.6730674544559331
"e-f-o-t-w",0.6509108813392418
"e-f-o-w-y",0.5536681437715412
"e-f-p-s-t",0.6979320531757754
"e-f-p-s-w",0.7437223042836041
"e-f-p-t-w",0.724766125061546
