"key","value"
"p-o-v",0.48645987198424423
"p-o-w",0.8980797636632201
"p-o-x",0.4263909404234367
"p-o-y",0.5654849827671098
"p-e-s",0.7673559822747416
"p-e-t",0.724766125061546
"p-e-v",0.4795667159034958
"p-e-w",0.9409158050221565
"p-e-x",0.4322993599212211
"p-e-y",0.5910881339241753
"p-s-t",0.7333825701624815
"p-s-w",0.7791728212703102
"p-s-y",0.42269817823732153
"p-t-w",0.7602166420482521
"p-t-y",0.4155588380108321
"p-v-w",0.4854751354012802
"p-w-x",0.4441161989167898
"p-w-y",0.5792712949286066
"g-n-b",0.4091580502215657
"g-n-f",0.4322993599212211
"g-n-e",0.4322993599212211
"g-n-w",0.4322993599212211
"g-b-f",0.4977843426883309
"g-b-o",0.4554406696208764
"g-b-e",0.4741506646971935
"g-b-w",0.4977843426883309
"g-f-o",0.47858197932053176
"g-f-e",0.49729197439684886
"g-f-w",0.5209256523879862
"g-o-e",0.4549483013293944
"g-o-w",0.47858197932053176
"g-e-w",0.49729197439684886
"n-b-f",0.8249630723781388
"n-b-c",0.6802067946824224
"n-b-o",0.7466765140324964
"n-b-e",0.8249630723781388
"n-b-s",0.7023633677991138
"n-b-t",0.6774987690792713
"n-b-v",0.41654357459379615
"n-b-w",0.8013293943870015
"n-b-y",0.48498276710979815
"n-f-c",0.7331363860167405
"n-f-o",0.7996061053668144
"n-f-e",0.8778926637124569
"n-f-s",0.7516001969473166
"n-f-t",0.7090103397341211
"n-f-v",0.4441161989167898
"n-f-w",0.8542589857213195
"n-f-y",0.516248153618907
"n-c-o",0.690300344657804
"n-c-e",0.7331363860167405
"n-c-s",0.6157065484982767
"n-c-t",0.5672082717872969
"n-c-v",0.4293451501723289
"n-c-w",0.7095027080256031
"n-c-y",0.5088626292466765
"n-o-e",0.7996061053668144
"n-o-s",0.6809453471196455
"n-o-t",0.6351550960118169
"n-o-v",0.43328409650418515
"n-o-w",0.775972427375677
"n-o-y",0.49064500246184145
"n-e-s",0.7516001969473166
"n-e-t",0.7090103397341211
"n-e-v",0.4441161989167898
"n-e-w",0.8542589857213195
"n-e-y",0.516248153618907
"n-s-t",0.6821762678483506
"n-s-w",0.7279665189561793
"n-s-y",0.4098966026587888
"n-t-w",0.7090103397341211
"n-t-y",0.40275726243229937
"n-v-w",0.4322993599212211
"n-w-y",0.5044313146233382
"b-f-c",0.8023141309699655
"b-f-o",0.8687838503200394
"b-f-e",0.9116198916789758
"b-f-s",0.7535696701132447
"b-f-t",0.7287050713934022
"b-f-v",0.46971935007385524
"b-f-w",0.9234367306745446
"b-f-x",0.4263909404234367
"b-f-y",0.5598227474150664
"b-c-o",0.759478089611029
"b-c-e",0.7668636139832595
"b-c-s",0.6176760216642049
"b-c-t",0.5869030034465781
"b-c-v",0.4549483013293944
"b-c-w",0.7786804529788282
"b-c-y",0.552437223042836
"b-o-e",0.8333333333333334
"b-o-s",0.6829148202855736
"b-o-t",0.654849827671098
"b-o-v",0.4588872476612506
"b-o-w",0.845150172328902
"b-o-x",0.40275726243229937
"b-o-y",0.534219596258001
"b-e-s",0.7181191531265386
"b-e-t",0.6932545544066963
"b-e-v",0.4519940915805022
"b-e-w",0.8879862136878385
"b-e-x",0.4086656819300837
"b-e-y",0.5598227474150664
"b-s-t",0.7018709995076317
"b-s-w",0.7299359921221074
"b-t-w",0.7287050713934022
"b-v-w",0.45790251107828656
"b-w-x",0.4204825209256524
"b-w-y",0.5480059084194978
"f-c-o",0.8124076809453471
"f-c-e",0.8197932053175776
"f-c-s",0.6669128508124077
"f-c-t",0.6184145741014279
"f-c-v",0.48252092565238797
"f-c-w",0.8316100443131462
"f-c-y",0.5837026095519449
"f-o-e",0.8862629246676514
"f-o-s",0.7321516494337764
"f-o-t",0.6863613983259478
"f-o-v",0.48645987198424423
"f-o-w",0.8980797636632201
"f-o-x",0.4263909404234367
"f-o-y",0.5654849827671098
"f-e-s",0.7673559822747416
"f-e-t",0.724766125061546
"f-e-v",0.4795667159034958
"f-e-w",0.9409158050221565
"f-e-x",0.4322993599212211
"f-e-y",0.5910881339241753
"f-s-t",0.7333825701624815
"f-s-w",0.7791728212703102
"f-s-y",0.42269817823732153
"f-t-w",0.7602166420482521
"f-t-y",0.4155588380108321
"f-v-w",0.4854751354012802
"f-w-x",0.4441161989167898
"f-w-y",0.5792712949286066
"c-o-e",0.7769571639586411
"c-o-s",0.6294928606597735
"c-o-t",0.5800098473658296
"c-o-v",0.47168882323978334
"c-o-w",0.7887740029542097
"c-o-y",0.5580994583948794
"c-e-s",0.6314623338257016
"c-e-t",0.5829640571147218
"c-e-v",0.464795667159035
"c-e-w",0.7961595273264401
"c-e-y",0.5837026095519449
"c-s-t",0.5997045790251108
"c-s-w",0.6432791728212703
"c-s-y",0.41568193008370263
"c-t-w",0.6184145741014279
"c-t-y",0.4096504185130478
"c-v-w",0.4707040866568193
"c-w-y",0.5718857705563761
"o-e-s",0.6967011324470704
"o-e-t",0.6509108813392418
"o-e-v",0.4687346134908912
"o-e-w",0.8626292466765141
"o-e-x",0.4086656819300837
"o-e-y",0.5654849827671098
"o-s-t",0.6627277203348104
"o-s-w",0.7085179714426391
"o-s-y",0.40251107828655835
"o-t-w",0.6863613983259478
"o-v-w",0.47464303298867555
"o-w-x",0.4204825209256524
"o-w-y",0.5536681437715412
"e-s-t",0.6979320531757754
"e-s-w",0.7437223042836041
"e-s-y",0.42269817823732153
"e-t-w",0.724766125061546
"e-t-y",0.4155588380108321
"e-v-w",0.46774987690792713
"e-w-x",0.4263909404234367
"e-w-y",0.5792712949286066
"s-t-w",0.7333825701624815
"s-w-y",0.41088133924175285
"t-w-y",0.4155588380108321
"k-p-n-b",0.5300344657804037
"k-p-n-f",0.5603151157065485
"k-p-n-c",0.4707040866568193
"k-p-n-o",0.517971442639094
"k-p-n-e",0.5603151157065485
"k-p-n-s",0.43870014771048743
"k-p-n-t",0.4359921221073363
"k-p-n-w",0.5544066962087641
"k-p-b-f",0.6166912850812407
"k-p-b-c",0.5270802560315115
"k-p-b-o",0.5743476120137863
"k-p-b-e",0.6166912850812407
"k-p-b-s",0.4273756770064008
"k-p-b-t",0.4320531757754801
"k-p-b-w",0.6107828655834564
"k-p-f-c",0.5573609059576563
"k-p-f-o",0.604628261939931
"k-p-f-e",0.6469719350073855
"k-p-f-s",0.4544559330379124
"k-p-f-t",0.4517479074347612
"k-p-f-w",0.6410635155096012
"k-p-f-y",0.40952732644017725
"k-p-c-o",0.5445593303791236
"k-p-c-e",0.5573609059576563
"k-p-c-w",0.551452486459872
"k-p-c-y",0.4090349581486952
"k-p-o-e",0.604628261939931
"k-p-o-s",0.4190054160512063
"k-p-o-t",0.413835548990645
"k-p-o-w",0.5987198424421467
"k-p-o-y",0.40066469719350073
"k-p-e-s",0.4544559330379124
"k-p-e-t",0.4517479074347612
"k-p-e-w",0.6410635155096012
"k-p-e-y",0.40952732644017725
"k-p-s-t",0.4278680452978828
"k-p-s-w",0.448547513540128
"k-p-t-w",0.4517479074347612
"k-p-w-y",0.4065731166912851
"k-n-b-f",0.5300344657804037
"k-n-b-c",0.4404234367306745
"k-n-b-o",0.4876907927129493
"k-n-b-e",0.5300344657804037
"k-n-b-s",0.4116198916789759
"k-n-b-t",0.41629739044805514
"k-n-b-w",0.5241260462826194
"k-n-f-c",0.4707040866568193
"k-n-f-o",0.517971442639094
"k-n-f-e",0.5603151157065485
"k-n-f-s",0.43870014771048743
"k-n-f-t",0.4359921221073363
"k-n-f-w",0.5544066962087641
"k-n-c-o",0.45790251107828656
"k-n-c-e",0.4707040866568193
"k-n-c-w",0.464795667159035
"k-n-o-e",0.517971442639094
"k-n-o-s",0.4032496307237814
"k-n-o-w",0.5120630231413097
"k-n-e-s",0.43870014771048743
"k-n-e-t",0.4359921221073363
"k-n-e-w",0.5544066962087641
"k-n-s-t",0.4121122599704579
"k-n-s-w",0.4327917282127031
"k-n-t-w",0.4359921221073363
"k-b-f-c",0.5270802560315115
"k-b-f-o",0.5743476120137863
"k-b-f-e",0.6166912850812407
"k-b-f-s",0.4273756770064008
"k-b-f-t",0.4320531757754801
"k-b-f-w",0.6107828655834564
"k-b-c-o",0.5142786804529789
"k-b-c-e",0.5270802560315115
"k-b-c-w",0.5211718365337272
"k-b-o-e",0.5743476120137863
"k-b-o-w",0.568439192516002
"k-b-e-s",0.4273756770064008
"k-b-e-t",0.4320531757754801
"k-b-e-w",0.6107828655834564
"k-b-s-t",0.40817331363860165
"k-b-s-w",0.42146725750861647
"k-b-t-w",0.4320531757754801
"k-f-c-o",0.5445593303791236
"k-f-c-e",0.5573609059576563
"k-f-c-w",0.551452486459872
"k-f-c-y",0.4090349581486952
"k-f-o-e",0.604628261939931
"k-f-o-s",0.4190054160512063
"k-f-o-t",0.413835548990645
"k-f-o-w",0.5987198424421467
"k-f-o-y",0.40066469719350073
"k-f-e-s",0.4544559330379124
"k-f-e-t",0.4517479074347612
"k-f-e-w",0.6410635155096012
"k-f-e-y",0.40952732644017725
"k-f-s-t",0.4278680452978828
"k-f-s-w",0.448547513540128
"k-f-t-w",0.4517479074347612
"k-f-w-y",0.4065731166912851
"k-c-o-e",0.5445593303791236
"k-c-o-w",0.5386509108813392
"k-c-o-y",0.4001723289020187
"k-c-e-w",0.551452486459872
"k-c-e-y",0.4090349581486952
"k-c-w-y",0.40608074839980307
"k-o-e-s",0.4190054160512063
"k-o-e-t",0.413835548990645
"k-o-e-w",0.5987198424421467
"k-o-e-y",0.40066469719350073
"k-o-s-w",0.41309699655342197
"k-o-t-w",0.413835548990645
"k-e-s-t",0.4278680452978828
"k-e-s-w",0.448547513540128
"k-e-t-w",0.4517479074347612
"k-e-w-y",0.4065731166912851
"k-s-t-w",0.4278680452978828
"p-g-n-b",0.4091580502215657
"p-g-n-f",0.4322993599212211
"p-g-n-e",0.4322993599212211
"p-g-n-w",0.4322993599212211
"p-g-b-f",0.4977843426883309
"p-g-b-o",0.4554406696208764
"p-g-b-e",0.4741506646971935
"p-g-b-w",0.4977843426883309
"p-g-f-o",0.47858197932053176
"p-g-f-e",0.49729197439684886
"p-g-f-w",0.5209256523879862
"p-g-o-e",0.4549483013293944
"p-g-o-w",0.47858197932053176
"p-g-e-w",0.49729197439684886
"p-n-b-f",0.8249630723781388
"p-n-b-c",0.6802067946824224
"p-n-b-o",0.7466765140324964
"p-n-b-e",0.8249630723781388
"p-n-b-s",0.7023633677991138
"p-n-b-t",0.6774987690792713
"p-n-b-v",0.41654357459379615
"p-n-b-w",0.8013293943870015
"p-n-b-y",0.48498276710979815
"p-n-f-c",0.7331363860167405
"p-n-f-o",0.7996061053668144
"p-n-f-e",0.8778926637124569
"p-n-f-s",0.7516001969473166
"p-n-f-t",0.7090103397341211
"p-n-f-v",0.4441161989167898
"p-n-f-w",0.8542589857213195
"p-n-f-y",0.516248153618907
"p-n-c-o",0.690300344657804
"p-n-c-e",0.7331363860167405
"p-n-c-s",0.6157065484982767
"p-n-c-t",0.5672082717872969
"p-n-c-v",0.4293451501723289
"p-n-c-w",0.7095027080256031
"p-n-c-y",0.5088626292466765
"p-n-o-e",0.7996061053668144
"p-n-o-s",0.6809453471196455
"p-n-o-t",0.6351550960118169
"p-n-o-v",0.43328409650418515
"p-n-o-w",0.775972427375677
"p-n-o-y",0.49064500246184145
"p-n-e-s",0.7516001969473166
"p-n-e-t",0.7090103397341211
"p-n-e-v",0.4441161989167898
"p-n-e-w",0.8542589857213195
"p-n-e-y",0.516248153618907
"p-n-s-t",0.6821762678483506
"p-n-s-w",0.7279665189561793
"p-n-s-y",0.4098966026587888
"p-n-t-w",0.7090103397341211
"p-n-t-y",0.40275726243229937
"p-n-v-w",0.4322993599212211
"p-n-w-y",0.5044313146233382
"p-b-f-c",0.8023141309699655
"p-b-f-o",0.8687838503200394
"p-b-f-e",0.9116198916789758
"p-b-f-s",0.7535696701132447
"p-b-f-t",0.7287050713934022
"p-b-f-v",0.46971935007385524
"p-b-f-w",0.9234367306745446
"p-b-f-x",0.4263909404234367
"p-b-f-y",0.5598227474150664
"p-b-c-o",0.759478089611029
"p-b-c-e",0.7668636139832595
"p-b-c-s",0.6176760216642049
"p-b-c-t",0.5869030034465781
"p-b-c-v",0.4549483013293944
"p-b-c-w",0.7786804529788282
"p-b-c-y",0.552437223042836
"p-b-o-e",0.8333333333333334
"p-b-o-s",0.6829148202855736
"p-b-o-t",0.654849827671098
"p-b-o-v",0.4588872476612506
"p-b-o-w",0.845150172328902
"p-b-o-x",0.40275726243229937
"p-b-o-y",0.534219596258001
"p-b-e-s",0.7181191531265386
"p-b-e-t",0.6932545544066963
"p-b-e-v",0.4519940915805022
"p-b-e-w",0.8879862136878385
"p-b-e-x",0.4086656819300837
"p-b-e-y",0.5598227474150664
"p-b-s-t",0.7018709995076317
"p-b-s-w",0.7299359921221074
"p-b-t-w",0.7287050713934022
"p-b-v-w",0.45790251107828656
"p-b-w-x",0.4204825209256524
"p-b-w-y",0.5480059084194978
"p-f-c-o",0.8124076809453471
"p-f-c-e",0.8197932053175776
"p-f-c-s",0.6669128508124077
"p-f-c-t",0.6184145741014279
"p-f-c-v",0.48252092565238797
"p-f-c-w",0.8316100443131462
"p-f-c-y",0.5837026095519449
"p-f-o-e",0.8862629246676514
"p-f-o-s",0.7321516494337764
"p-f-o-t",0.6863613983259478
"p-f-o-v",0.48645987198424423
"p-f-o-w",0.8980797636632201
"p-f-o-x",0.4263909404234367
"p-f-o-y",0.5654849827671098
"p-f-e-s",0.7673559822747416
"p-f-e-t",0.724766125061546
"p-f-e-v",0.4795667159034958
"p-f-e-w",0.9409158050221565
"p-f-e-x",0.4322993599212211
"p-f-e-y",0.5910881339241753
"p-f-s-t",0.7333825701624815
"p-f-s-w",0.7791728212703102
"p-f-s-y",0.42269817823732153
"p-f-t-w",0.7602166420482521
"p-f-t-y",0.4155588380108321
"p-f-v-w",0.4854751354012802
"p-f-w-x",0.4441161989167898
"p-f-w-y",0.5792712949286066
"p-c-o-e",0.7769571639586411
"p-c-o-s",0.6294928606597735
"p-c-o-t",0.5800098473658296
"p-c-o-v",0.47168882323978334
"p-c-o-w",0.7887740029542097
"p-c-o-y",0.5580994583948794
"p-c-e-s",0.6314623338257016
"p-c-e-t",0.5829640571147218
"p-c-e-v",0.464795667159035
"p-c-e-w",0.7961595273264401
"p-c-e-y",0.5837026095519449
"p-c-s-t",0.5997045790251108
"p-c-s-w",0.6432791728212703
"p-c-s-y",0.41568193008370263
"p-c-t-w",0.6184145741014279
"p-c-t-y",0.4096504185130478
"p-c-v-w",0.4707040866568193
"p-c-w-y",0.5718857705563761
"p-o-e-s",0.6967011324470704
"p-o-e-t",0.6509108813392418
"p-o-e-v",0.4687346134908912
"p-o-e-w",0.8626292466765141
"p-o-e-x",0.4086656819300837
"p-o-e-y",0.5654849827671098
"p-o-s-t",0.6627277203348104
"p-o-s-w",0.7085179714426391
"p-o-s-y",0.40251107828655835
"p-o-t-w",0.6863613983259478
"p-o-v-w",0.47464303298867555
"p-o-w-x",0.4204825209256524
"p-o-w-y",0.5536681437715412
"p-e-s-t",0.6979320531757754
"p-e-s-w",0.7437223042836041
"p-e-s-y",0.42269817823732153
"p-e-t-w",0.724766125061546
"p-e-t-y",0.4155588380108321
"p-e-v-w",0.46774987690792713
"p-e-w-x",0.4263909404234367
"p-e-w-y",0.5792712949286066
"p-s-t-w",0.7333825701624815
"p-s-w-y",0.41088133924175285
"p-t-w-y",0.4155588380108321
"g-n-b-f",0.4091580502215657
"g-n-b-e",0.4091580502215657
"g-n-b-w",0.4091580502215657
"g-n-f-e",0.4322993599212211
"g-n-f-w",0.4322993599212211
"g-n-e-w",0.4322993599212211
"g-b-f-o",0.4554406696208764
"g-b-f-e",0.4741506646971935
"g-b-f-w",0.4977843426883309
"g-b-o-e",0.43180699162973907
"g-b-o-w",0.4554406696208764
"g-b-e-w",0.4741506646971935
"g-f-o-e",0.4549483013293944
"g-f-o-w",0.47858197932053176
"g-f-e-w",0.49729197439684886
"g-o-e-w",0.4549483013293944
"n-b-f-c",0.6802067946824224
"n-b-f-o",0.7466765140324964
"n-b-f-e",0.8249630723781388
"n-b-f-s",0.7023633677991138
"n-b-f-t",0.6774987690792713
"n-b-f-v",0.41654357459379615
"n-b-f-w",0.8013293943870015
"n-b-f-y",0.48498276710979815
"n-b-c-o",0.6373707533234859
"n-b-c-e",0.6802067946824224
"n-b-c-s",0.5664697193500738
"n-b-c-t",0.535696701132447
"n-b-c-v",0.4017725258493353
"n-b-c-w",0.656573116691285
"n-b-c-y",0.4775972427375677
"n-b-o-e",0.7466765140324964
"n-b-o-s",0.6317085179714427
"n-b-o-t",0.603643525356967
"n-b-o-v",0.4057114721811915
"n-b-o-w",0.7230428360413589
"n-b-o-y",0.45937961595273263
"n-b-e-s",0.7023633677991138
"n-b-e-t",0.6774987690792713
"n-b-e-v",0.41654357459379615
"n-b-e-w",0.8013293943870015
"n-b-e-y",0.48498276710979815
"n-b-s-t",0.6506646971935007
"n-b-s-w",0.6787296898079763
"n-b-t-w",0.6774987690792713
"n-b-v-w",0.40472673559822747
"n-b-w-y",0.4731659281142294
"n-f-c-o",0.690300344657804
"n-f-c-e",0.7331363860167405
"n-f-c-s",0.6157065484982767
"n-f-c-t",0.5672082717872969
"n-f-c-v",0.4293451501723289
"n-f-c-w",0.7095027080256031
"n-f-c-y",0.5088626292466765
"n-f-o-e",0.7996061053668144
"n-f-o-s",0.6809453471196455
"n-f-o-t",0.6351550960118169
"n-f-o-v",0.43328409650418515
"n-f-o-w",0.775972427375677
"n-f-o-y",0.49064500246184145
"n-f-e-s",0.7516001969473166
"n-f-e-t",0.7090103397341211
"n-f-e-v",0.4441161989167898
"n-f-e-w",0.8542589857213195
"n-f-e-y",0.516248153618907
"n-f-s-t",0.6821762678483506
"n-f-s-w",0.7279665189561793
"n-f-s-y",0.4098966026587888
"n-f-t-w",0.7090103397341211
"n-f-t-y",0.40275726243229937
"n-f-v-w",0.4322993599212211
"n-f-w-y",0.5044313146233382
"n-c-o-e",0.690300344657804
"n-c-o-s",0.5782865583456426
"n-c-o-t",0.5288035450516987
"n-c-o-v",0.41851304775972425
"n-c-o-w",0.6666666666666666
"n-c-o-y",0.483259478089611
"n-c-e-s",0.6157065484982767
"n-c-e-t",0.5672082717872969
"n-c-e-v",0.4293451501723289
"n-c-e-w",0.7095027080256031
"n-c-e-y",0.5088626292466765
"n-c-s-t",0.5484982767109798
"n-c-s-w",0.5920728705071393
"n-c-s-y",0.40288035450516985
"n-c-t-w",0.5672082717872969
"n-c-v-w",0.4175283111767602
"n-c-w-y",0.49704579025110784
"n-o-e-s",0.6809453471196455
"n-o-e-t",0.6351550960118169
"n-o-e-v",0.43328409650418515
"n-o-e-w",0.775972427375677
"n-o-e-y",0.49064500246184145
"n-o-s-t",0.6115214180206795
"n-o-s-w",0.6573116691285081
"n-o-t-w",0.6351550960118169
"n-o-v-w",0.42146725750861647
"n-o-w-y",0.47882816346627277
"n-e-s-t",0.6821762678483506
"n-e-s-w",0.7279665189561793
"n-e-s-y",0.4098966026587888
"n-e-t-w",0.7090103397341211
"n-e-t-y",0.40275726243229937
"n-e-v-w",0.4322993599212211
"n-e-w-y",0.5044313146233382
"n-s-t-w",0.6821762678483506
"n-t-w-y",0.40275726243229937
"b-f-c-o",0.759478089611029
"b-f-c-e",0.7668636139832595
"b-f-c-s",0.6176760216642049
"b-f-c-t",0.5869030034465781
"b-f-c-v",0.4549483013293944
"b-f-c-w",0.7786804529788282
"b-f-c-y",0.552437223042836
"b-f-o-e",0.8333333333333334
"b-f-o-s",0.6829148202855736
"b-f-o-t",0.654849827671098
"b-f-o-v",0.4588872476612506
"b-f-o-w",0.845150172328902
"b-f-o-x",0.40275726243229937
"b-f-o-y",0.534219596258001
"b-f-e-s",0.7181191531265386
"b-f-e-t",0.6932545544066963
"b-f-e-v",0.4519940915805022
"b-f-e-w",0.8879862136878385
"b-f-e-x",0.4086656819300837
"b-f-e-y",0.5598227474150664
"b-f-s-t",0.7018709995076317
"b-f-s-w",0.7299359921221074
"b-f-t-w",0.7287050713934022
"b-f-v-w",0.45790251107828656
"b-f-w-x",0.4204825209256524
"b-f-w-y",0.5480059084194978
"b-c-o-e",0.724027572624323
"b-c-o-s",0.5802560315115707
"b-c-o-t",0.5484982767109798
"b-c-o-v",0.4441161989167898
"b-c-o-w",0.7358444116198917
"b-c-o-y",0.5268340718857706
"b-c-e-s",0.5822255046774988
"b-c-e-t",0.551452486459872
"b-c-e-v",0.43722304283604135
"b-c-e-w",0.7432299359921221
"b-c-e-y",0.552437223042836
"b-c-s-t",0.568193008370261
"b-c-s-w",0.5940423436730674
"b-c-t-w",0.5869030034465781
"b-c-v-w",0.4431314623338257
"b-c-w-y",0.5406203840472673
"b-o-e-s",0.6474643032988675
"b-o-e-t",0.6193993106843919
"b-o-e-v",0.44116198916789756
"b-o-e-w",0.809699655342196
"b-o-e-y",0.534219596258001
"b-o-s-t",0.6312161496799606
"b-o-s-w",0.6592811422944362
"b-o-t-w",0.654849827671098
"b-o-v-w",0.44707040866568193
"b-o-w-y",0.5224027572624323
"b-e-s-t",0.6664204825209257
"b-e-s-w",0.6944854751354013
"b-e-t-w",0.6932545544066963
"b-e-v-w",0.4401772525849335
"b-e-w-x",0.40275726243229937
"b-e-w-y",0.5480059084194978
"b-s-t-w",0.7018709995076317
"f-c-o-e",0.7769571639586411
"f-c-o-s",0.6294928606597735
"f-c-o-t",0.5800098473658296
"f-c-o-v",0.47168882323978334
"f-c-o-w",0.7887740029542097
"f-c-o-y",0.5580994583948794
"f-c-e-s",0.6314623338257016
"f-c-e-t",0.5829640571147218
"f-c-e-v",0.464795667159035
"f-c-e-w",0.7961595273264401
"f-c-e-y",0.5837026095519449
"f-c-s-t",0.5997045790251108
"f-c-s-w",0.6432791728212703
"f-c-s-y",0.41568193008370263
"f-c-t-w",0.6184145741014279
"f-c-t-y",0.4096504185130478
"f-c-v-w",0.4707040866568193
"f-c-w-y",0.5718857705563761
